ride_id,seat_number,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_tickets
9314,17B,29-01-18,19:07,Sirare,Bus,49,23.0
9318,23A,29-01-18,7:12,Migori,Bus,49,20.0
9314,3A,29-01-18,19:07,Sirare,Bus,49,23.0
9319,24B,29-01-18,7:08,Rongo,Bus,49,4.0
9319,23B,29-01-18,7:08,Rongo,Bus,49,4.0
9319,25,29-01-18,7:08,Rongo,Bus,49,4.0
9319,22B,29-01-18,7:08,Rongo,Bus,49,4.0
9311,13A,29-01-18,7:00,Keroka,Bus,49,9.0
9320,19B,29-01-18,7:06,Keroka,Bus,49,2.0
9321,10A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9320,18B,29-01-18,7:06,Keroka,Bus,49,2.0
9311,6A,29-01-18,7:00,Keroka,Bus,49,9.0
9312,24A,29-01-18,7:08,Migori,Bus,49,14.0
9314,20B,29-01-18,19:07,Sirare,Bus,49,23.0
9314,19B,29-01-18,19:07,Sirare,Bus,49,23.0
9314,18B,29-01-18,19:07,Sirare,Bus,49,23.0
9321,13B,29-01-18,7:09,Homa Bay,Bus,49,21.0
9318,15A,29-01-18,7:12,Migori,Bus,49,20.0
9322,10B,29-01-18,7:00,Rongo,Bus,49,2.0
9311,9B,29-01-18,7:00,Keroka,Bus,49,9.0
9314,11B,29-01-18,19:07,Sirare,Bus,49,23.0
9314,10B,29-01-18,19:07,Sirare,Bus,49,23.0
9314,9B,29-01-18,19:07,Sirare,Bus,49,23.0
9314,3B,29-01-18,19:07,Sirare,Bus,49,23.0
9312,2A,29-01-18,7:08,Migori,Bus,49,14.0
9313,25,29-01-18,7:04,Homa Bay,Bus,49,18.0
9313,24A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9321,23A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9314,12B,29-01-18,19:07,Sirare,Bus,49,23.0
9321,22A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9311,8A,29-01-18,7:00,Keroka,Bus,49,9.0
9310,7,28-01-18,8:40,Kisii,shuttle,11,3.0
9314,2A,29-01-18,19:07,Sirare,Bus,49,23.0
9314,1A,29-01-18,19:07,Sirare,Bus,49,23.0
9318,19B,29-01-18,7:12,Migori,Bus,49,20.0
9314,24B,29-01-18,19:07,Sirare,Bus,49,23.0
9307,12B,28-01-18,19:04,Kisii,Bus,49,23.0
9307,6A,28-01-18,19:04,Kisii,Bus,49,23.0
9311,5A,29-01-18,7:00,Keroka,Bus,49,9.0
9307,15B,28-01-18,19:04,Kisii,Bus,49,23.0
9321,17A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9309,4,28-01-18,8:30,Kisii,shuttle,11,10.0
9309,7,28-01-18,8:30,Kisii,shuttle,11,10.0
9323,8B,29-01-18,7:04,Keroka,Bus,49,4.0
9309,5,28-01-18,8:30,Kisii,shuttle,11,10.0
9318,1B,29-01-18,7:12,Migori,Bus,49,20.0
9323,7B,29-01-18,7:04,Keroka,Bus,49,4.0
9314,2B,29-01-18,19:07,Sirare,Bus,49,23.0
9318,24B,29-01-18,7:12,Migori,Bus,49,20.0
9307,19B,28-01-18,19:04,Kisii,Bus,49,23.0
9314,1B,29-01-18,19:07,Sirare,Bus,49,23.0
9307,20B,28-01-18,19:04,Kisii,Bus,49,23.0
9307,18B,28-01-18,19:04,Kisii,Bus,49,23.0
9321,18A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9314,5B,29-01-18,19:07,Sirare,Bus,49,23.0
9307,17B,28-01-18,19:04,Kisii,Bus,49,23.0
9324,1,28-01-18,8:20,Kisii,shuttle,11,11.0
9311,3B,29-01-18,7:00,Keroka,Bus,49,9.0
9307,22A,28-01-18,19:04,Kisii,Bus,49,23.0
9307,21A,28-01-18,19:04,Kisii,Bus,49,23.0
9307,15A,28-01-18,19:04,Kisii,Bus,49,23.0
9307,20A,28-01-18,19:04,Kisii,Bus,49,23.0
9307,19A,28-01-18,19:04,Kisii,Bus,49,23.0
9324,3,28-01-18,8:20,Kisii,shuttle,11,11.0
9325,3B,28-01-18,19:03,Kisii,Bus,49,25.0
9324,6,28-01-18,8:20,Kisii,shuttle,11,11.0
9324,7,28-01-18,8:20,Kisii,shuttle,11,11.0
9326,5A,29-01-18,7:13,Kehancha,Bus,49,2.0
9309,1,28-01-18,8:30,Kisii,shuttle,11,10.0
9324,10,28-01-18,8:20,Kisii,shuttle,11,11.0
9324,9,28-01-18,8:20,Kisii,shuttle,11,11.0
9324,8,28-01-18,8:20,Kisii,shuttle,11,11.0
9321,16A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9321,15A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9307,5A,28-01-18,19:04,Kisii,Bus,49,23.0
9324,1X,28-01-18,8:20,Kisii,shuttle,11,11.0
9324,4,28-01-18,8:20,Kisii,shuttle,11,11.0
9324,5,28-01-18,8:20,Kisii,shuttle,11,11.0
9315,7B,29-01-18,7:05,Keroka,Bus,49,5.0
9327,2B,29-01-18,7:04,Rongo,Bus,49,1.0
9307,18A,28-01-18,19:04,Kisii,Bus,49,23.0
9315,8B,29-01-18,7:05,Keroka,Bus,49,5.0
9318,20B,29-01-18,7:12,Migori,Bus,49,20.0
9324,2,28-01-18,8:20,Kisii,shuttle,11,11.0
9318,22B,29-01-18,7:12,Migori,Bus,49,20.0
9318,21B,29-01-18,7:12,Migori,Bus,49,20.0
9307,17A,28-01-18,19:04,Kisii,Bus,49,23.0
9325,9A,28-01-18,19:03,Kisii,Bus,49,25.0
9328,9,28-01-18,8:10,Kisii,shuttle,11,8.0
9318,21A,29-01-18,7:12,Migori,Bus,49,20.0
9325,6B,28-01-18,19:03,Kisii,Bus,49,25.0
9328,10,28-01-18,8:10,Kisii,shuttle,11,8.0
9328,4,28-01-18,8:10,Kisii,shuttle,11,8.0
9328,3,28-01-18,8:10,Kisii,shuttle,11,8.0
9321,21A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9328,2,28-01-18,8:10,Kisii,shuttle,11,8.0
9329,22B,29-01-18,7:13,Rongo,Bus,49,2.0
9328,5,28-01-18,8:10,Kisii,shuttle,11,8.0
9325,24A,28-01-18,19:03,Kisii,Bus,49,25.0
9328,7,28-01-18,8:10,Kisii,shuttle,11,8.0
9321,20A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9321,19A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9328,6,28-01-18,8:10,Kisii,shuttle,11,8.0
9325,25,28-01-18,19:03,Kisii,Bus,49,25.0
9325,8B,28-01-18,19:03,Kisii,Bus,49,25.0
9325,14B,28-01-18,19:03,Kisii,Bus,49,25.0
9325,13B,28-01-18,19:03,Kisii,Bus,49,25.0
9312,18B,29-01-18,7:08,Migori,Bus,49,14.0
9330,3,28-01-18,8:00,Kisii,shuttle,11,9.0
9321,12A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9325,23A,28-01-18,19:03,Kisii,Bus,49,25.0
9325,9B,28-01-18,19:03,Kisii,Bus,49,25.0
9312,16B,29-01-18,7:08,Migori,Bus,49,14.0
9330,10,28-01-18,8:00,Kisii,shuttle,11,9.0
9321,13A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9330,9,28-01-18,8:00,Kisii,shuttle,11,9.0
9312,20A,29-01-18,7:08,Migori,Bus,49,14.0
9325,8A,28-01-18,19:03,Kisii,Bus,49,25.0
9325,7A,28-01-18,19:03,Kisii,Bus,49,25.0
9325,7B,28-01-18,19:03,Kisii,Bus,49,25.0
9314,15B,29-01-18,19:07,Sirare,Bus,49,23.0
9325,16A,28-01-18,19:03,Kisii,Bus,49,25.0
9325,14A,28-01-18,19:03,Kisii,Bus,49,25.0
9325,10A,28-01-18,19:03,Kisii,Bus,49,25.0
9330,5,28-01-18,8:00,Kisii,shuttle,11,9.0
9330,6,28-01-18,8:00,Kisii,shuttle,11,9.0
9325,12B,28-01-18,19:03,Kisii,Bus,49,25.0
9325,11B,28-01-18,19:03,Kisii,Bus,49,25.0
9325,12A,28-01-18,19:03,Kisii,Bus,49,25.0
9330,4,28-01-18,8:00,Kisii,shuttle,11,9.0
9325,15A,28-01-18,19:03,Kisii,Bus,49,25.0
9325,13A,28-01-18,19:03,Kisii,Bus,49,25.0
9325,4A,28-01-18,19:03,Kisii,Bus,49,25.0
9330,7,28-01-18,8:00,Kisii,shuttle,11,9.0
9325,5A,28-01-18,19:03,Kisii,Bus,49,25.0
9330,8,28-01-18,8:00,Kisii,shuttle,11,9.0
9330,1,28-01-18,8:00,Kisii,shuttle,11,9.0
9318,19A,29-01-18,7:12,Migori,Bus,49,20.0
9331,10,28-01-18,7:50,Kisii,shuttle,11,3.0
9331,8,28-01-18,7:50,Kisii,shuttle,11,3.0
9325,3A,28-01-18,19:03,Kisii,Bus,49,25.0
9332,16A,29-01-18,7:08,Kehancha,Bus,49,5.0
9331,9,28-01-18,7:50,Kisii,shuttle,11,3.0
9325,11A,28-01-18,19:03,Kisii,Bus,49,25.0
9333,1,29-01-18,9:40,Keroka,shuttle,11,1.0
9334,1,28-01-18,5:10,Kisii,shuttle,11,1.0
9335,17B,29-01-18,7:15,Migori,Bus,49,11.0
9336,1,28-01-18,5:00,Kisii,shuttle,11,1.0
9323,9B,29-01-18,7:04,Keroka,Bus,49,4.0
9259,9A,28-01-18,7:06,Kisii,Bus,49,14.0
9340,2B,27-01-18,7:06,Kisii,Bus,49,1.0
9312,4A,29-01-18,7:08,Migori,Bus,49,14.0
9341,1B,27-01-18,7:00,Kisii,Bus,49,1.0
9342,1,27-01-18,9:50,Kisii,shuttle,11,1.0
9343,1,27-01-18,5:50,Kisii,shuttle,11,1.0
9344,1,27-01-18,5:40,Kisii,shuttle,11,1.0
9345,1,27-01-18,5:00,Kisii,shuttle,11,1.0
9312,1A,29-01-18,7:08,Migori,Bus,49,14.0
9350,24B,26-01-18,7:02,Kisii,Bus,49,15.0
9350,23B,26-01-18,7:02,Kisii,Bus,49,15.0
9351,20B,26-01-18,7:15,Kisii,Bus,49,4.0
9352,25,26-01-18,7:00,Kisii,Bus,49,5.0
9351,20A,26-01-18,7:15,Kisii,Bus,49,4.0
9351,7A,26-01-18,7:15,Kisii,Bus,49,4.0
9350,18B,26-01-18,7:02,Kisii,Bus,49,15.0
9350,10A,26-01-18,7:02,Kisii,Bus,49,15.0
9350,3B,26-01-18,7:02,Kisii,Bus,49,15.0
9350,2B,26-01-18,7:02,Kisii,Bus,49,15.0
9350,1B,26-01-18,7:02,Kisii,Bus,49,15.0
9351,22B,26-01-18,7:15,Kisii,Bus,49,4.0
9353,15A,26-01-18,7:12,Kisii,Bus,49,1.0
9352,22B,26-01-18,7:00,Kisii,Bus,49,5.0
9352,22A,26-01-18,7:00,Kisii,Bus,49,5.0
9354,8B,26-01-18,7:01,Kisii,Bus,49,6.0
9354,7B,26-01-18,7:01,Kisii,Bus,49,6.0
9354,1B,26-01-18,7:01,Kisii,Bus,49,6.0
9352,21A,26-01-18,7:00,Kisii,Bus,49,5.0
9352,20A,26-01-18,7:00,Kisii,Bus,49,5.0
9355,11A,26-01-18,7:06,Kisii,Bus,49,9.0
9318,15B,29-01-18,7:12,Migori,Bus,49,20.0
9355,10A,26-01-18,7:06,Kisii,Bus,49,9.0
9354,23B,26-01-18,7:01,Kisii,Bus,49,6.0
9354,24B,26-01-18,7:01,Kisii,Bus,49,6.0
9355,14B,26-01-18,7:06,Kisii,Bus,49,9.0
9354,22B,26-01-18,7:01,Kisii,Bus,49,6.0
9355,20A,26-01-18,7:06,Kisii,Bus,49,9.0
9355,25,26-01-18,7:06,Kisii,Bus,49,9.0
9355,3B,26-01-18,7:06,Kisii,Bus,49,9.0
9356,1X,26-01-18,11:02,Kisii,shuttle,11,2.0
9356,1,26-01-18,11:02,Kisii,shuttle,11,2.0
9355,9A,26-01-18,7:06,Kisii,Bus,49,9.0
9350,22A,26-01-18,7:02,Kisii,Bus,49,15.0
9357,14B,29-01-18,19:07,Migori,Bus,49,5.0
9357,13B,29-01-18,19:07,Migori,Bus,49,5.0
9350,12A,26-01-18,7:02,Kisii,Bus,49,15.0
9350,19B,26-01-18,7:02,Kisii,Bus,49,15.0
9358,22B,26-01-18,7:08,Kisii,Bus,49,1.0
9321,11A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9350,16B,26-01-18,7:02,Kisii,Bus,49,15.0
9350,15B,26-01-18,7:02,Kisii,Bus,49,15.0
9321,9A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9350,17A,26-01-18,7:02,Kisii,Bus,49,15.0
9350,17B,26-01-18,7:02,Kisii,Bus,49,15.0
9350,9B,26-01-18,7:02,Kisii,Bus,49,15.0
9321,8A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9355,6B,26-01-18,7:06,Kisii,Bus,49,9.0
9355,23B,26-01-18,7:06,Kisii,Bus,49,9.0
9359,2,26-01-18,10:56,Kisii,shuttle,11,1.0
9321,7A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9360,1,26-01-18,10:40,Kisii,shuttle,11,1.0
9361,1,26-01-18,6:30,Kisii,shuttle,11,1.0
9315,7A,29-01-18,7:05,Keroka,Bus,49,5.0
9357,18A,29-01-18,19:07,Migori,Bus,49,5.0
9357,17A,29-01-18,19:07,Migori,Bus,49,5.0
9318,3A,29-01-18,7:12,Migori,Bus,49,20.0
9370,23A,24-01-18,7:05,Kisii,Bus,49,1.0
9371,8A,24-01-18,7:06,Kisii,Bus,49,4.0
9371,16B,24-01-18,7:06,Kisii,Bus,49,4.0
9371,15B,24-01-18,7:06,Kisii,Bus,49,4.0
9371,3A,24-01-18,7:06,Kisii,Bus,49,4.0
9372,5,24-01-18,9:40,Kisii,shuttle,11,1.0
9373,2,24-01-18,9:20,Kisii,shuttle,11,8.0
9373,4,24-01-18,9:20,Kisii,shuttle,11,8.0
9373,1,24-01-18,9:20,Kisii,shuttle,11,8.0
9373,7,24-01-18,9:20,Kisii,shuttle,11,8.0
9374,8,24-01-18,9:10,Kisii,shuttle,11,11.0
9373,10,24-01-18,9:20,Kisii,shuttle,11,8.0
9373,6,24-01-18,9:20,Kisii,shuttle,11,8.0
9374,10,24-01-18,9:10,Kisii,shuttle,11,11.0
9373,9,24-01-18,9:20,Kisii,shuttle,11,8.0
9373,8,24-01-18,9:20,Kisii,shuttle,11,8.0
9374,1X,24-01-18,9:10,Kisii,shuttle,11,11.0
9374,9,24-01-18,9:10,Kisii,shuttle,11,11.0
9375,17A,24-01-18,7:02,Kisii,Bus,49,3.0
9375,3A,24-01-18,7:02,Kisii,Bus,49,3.0
9374,3,24-01-18,9:10,Kisii,shuttle,11,11.0
9374,4,24-01-18,9:10,Kisii,shuttle,11,11.0
9374,6,24-01-18,9:10,Kisii,shuttle,11,11.0
9374,2,24-01-18,9:10,Kisii,shuttle,11,11.0
9376,3,24-01-18,9:00,Kisii,shuttle,11,10.0
9376,2,24-01-18,9:00,Kisii,shuttle,11,10.0
9376,1X,24-01-18,9:00,Kisii,shuttle,11,10.0
9374,5,24-01-18,9:10,Kisii,shuttle,11,11.0
9374,1,24-01-18,9:10,Kisii,shuttle,11,11.0
9374,7,24-01-18,9:10,Kisii,shuttle,11,11.0
9376,8,24-01-18,9:00,Kisii,shuttle,11,10.0
9376,4,24-01-18,9:00,Kisii,shuttle,11,10.0
9376,10,24-01-18,9:00,Kisii,shuttle,11,10.0
9376,9,24-01-18,9:00,Kisii,shuttle,11,10.0
9376,1,24-01-18,9:00,Kisii,shuttle,11,10.0
9376,7,24-01-18,9:00,Kisii,shuttle,11,10.0
9314,7B,29-01-18,19:07,Sirare,Bus,49,23.0
9376,5,24-01-18,9:00,Kisii,shuttle,11,10.0
9377,9,24-01-18,8:50,Kisii,shuttle,11,10.0
9377,7,24-01-18,8:50,Kisii,shuttle,11,10.0
9377,6,24-01-18,8:50,Kisii,shuttle,11,10.0
9377,5,24-01-18,8:50,Kisii,shuttle,11,10.0
9317,16A,29-01-18,7:05,Rongo,Bus,49,7.0
9377,4,24-01-18,8:50,Kisii,shuttle,11,10.0
9377,3,24-01-18,8:50,Kisii,shuttle,11,10.0
9377,2,24-01-18,8:50,Kisii,shuttle,11,10.0
9378,1,24-01-18,8:40,Kisii,shuttle,11,11.0
9377,10,24-01-18,8:50,Kisii,shuttle,11,10.0
9378,1X,24-01-18,8:40,Kisii,shuttle,11,11.0
9378,3,24-01-18,8:40,Kisii,shuttle,11,11.0
9378,10,24-01-18,8:40,Kisii,shuttle,11,11.0
9378,9,24-01-18,8:40,Kisii,shuttle,11,11.0
9378,8,24-01-18,8:40,Kisii,shuttle,11,11.0
9378,2,24-01-18,8:40,Kisii,shuttle,11,11.0
9379,5,24-01-18,8:30,Kisii,shuttle,11,11.0
9378,7,24-01-18,8:40,Kisii,shuttle,11,11.0
9321,5A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9378,6,24-01-18,8:40,Kisii,shuttle,11,11.0
9378,4,24-01-18,8:40,Kisii,shuttle,11,11.0
9378,5,24-01-18,8:40,Kisii,shuttle,11,11.0
9379,10,24-01-18,8:30,Kisii,shuttle,11,11.0
9380,8,24-01-18,8:20,Kisii,shuttle,11,9.0
9379,2,24-01-18,8:30,Kisii,shuttle,11,11.0
9380,7,24-01-18,8:20,Kisii,shuttle,11,9.0
9380,3,24-01-18,8:20,Kisii,shuttle,11,9.0
9380,9,24-01-18,8:20,Kisii,shuttle,11,9.0
9326,3B,29-01-18,7:13,Kehancha,Bus,49,2.0
9379,9,24-01-18,8:30,Kisii,shuttle,11,11.0
9379,8,24-01-18,8:30,Kisii,shuttle,11,11.0
9377,1X,24-01-18,8:50,Kisii,shuttle,11,10.0
9380,10,24-01-18,8:20,Kisii,shuttle,11,9.0
9381,1B,24-01-18,19:04,Kisii,Bus,49,32.0
9380,6,24-01-18,8:20,Kisii,shuttle,11,9.0
9329,17A,29-01-18,7:13,Rongo,Bus,49,2.0
9380,5,24-01-18,8:20,Kisii,shuttle,11,9.0
9375,4B,24-01-18,7:02,Kisii,Bus,49,3.0
9381,12B,24-01-18,19:04,Kisii,Bus,49,32.0
9381,2B,24-01-18,19:04,Kisii,Bus,49,32.0
9381,11B,24-01-18,19:04,Kisii,Bus,49,32.0
9382,7,24-01-18,8:10,Kisii,shuttle,11,10.0
9381,16A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,23A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,4A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,6A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,5A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,9B,24-01-18,19:04,Kisii,Bus,49,32.0
9380,2,24-01-18,8:20,Kisii,shuttle,11,9.0
9318,11A,29-01-18,7:12,Migori,Bus,49,20.0
9381,15A,24-01-18,19:04,Kisii,Bus,49,32.0
9383,1,24-01-18,7:20,Kisii,shuttle,11,11.0
9381,6B,24-01-18,19:04,Kisii,Bus,49,32.0
9381,5B,24-01-18,19:04,Kisii,Bus,49,32.0
9381,21A,24-01-18,19:04,Kisii,Bus,49,32.0
9380,1,24-01-18,8:20,Kisii,shuttle,11,9.0
9379,7,24-01-18,8:30,Kisii,shuttle,11,11.0
9379,6,24-01-18,8:30,Kisii,shuttle,11,11.0
9379,4,24-01-18,8:30,Kisii,shuttle,11,11.0
9379,3,24-01-18,8:30,Kisii,shuttle,11,11.0
9379,1X,24-01-18,8:30,Kisii,shuttle,11,11.0
9379,1,24-01-18,8:30,Kisii,shuttle,11,11.0
9381,8A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,7A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,8B,24-01-18,19:04,Kisii,Bus,49,32.0
9381,7B,24-01-18,19:04,Kisii,Bus,49,32.0
9382,9,24-01-18,8:10,Kisii,shuttle,11,10.0
9384,16A,29-01-18,7:04,Nyachenge,Bus,49,1.0
9382,1X,24-01-18,8:10,Kisii,shuttle,11,10.0
9381,12A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,3B,24-01-18,19:04,Kisii,Bus,49,32.0
9385,1,29-01-18,5:40,Kijauri,shuttle,11,1.0
9382,5,24-01-18,8:10,Kisii,shuttle,11,10.0
9382,1,24-01-18,8:10,Kisii,shuttle,11,10.0
9382,10,24-01-18,8:10,Kisii,shuttle,11,10.0
9381,18A,24-01-18,19:04,Kisii,Bus,49,32.0
9382,8,24-01-18,8:10,Kisii,shuttle,11,10.0
9386,7,24-01-18,8:00,Kisii,shuttle,11,11.0
9381,16B,24-01-18,19:04,Kisii,Bus,49,32.0
9381,15B,24-01-18,19:04,Kisii,Bus,49,32.0
9386,1,24-01-18,8:00,Kisii,shuttle,11,11.0
9381,14B,24-01-18,19:04,Kisii,Bus,49,32.0
9381,13B,24-01-18,19:04,Kisii,Bus,49,32.0
9386,2,24-01-18,8:00,Kisii,shuttle,11,11.0
9381,17A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,14A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,10B,24-01-18,19:04,Kisii,Bus,49,32.0
9382,2,24-01-18,8:10,Kisii,shuttle,11,10.0
9382,4,24-01-18,8:10,Kisii,shuttle,11,10.0
9382,3,24-01-18,8:10,Kisii,shuttle,11,10.0
9381,3A,24-01-18,19:04,Kisii,Bus,49,32.0
9386,1X,24-01-18,8:00,Kisii,shuttle,11,11.0
9381,13A,24-01-18,19:04,Kisii,Bus,49,32.0
9387,23B,29-01-18,7:14,Rongo,Bus,49,5.0
9381,11A,24-01-18,19:04,Kisii,Bus,49,32.0
9381,4B,24-01-18,19:04,Kisii,Bus,49,32.0
9388,9A,24-01-18,19:03,Kisii,Bus,49,1.0
9386,9,24-01-18,8:00,Kisii,shuttle,11,11.0
9386,4,24-01-18,8:00,Kisii,shuttle,11,11.0
9386,3,24-01-18,8:00,Kisii,shuttle,11,11.0
9389,1X,24-01-18,7:50,Kisii,shuttle,11,11.0
9321,3A,29-01-18,7:09,Homa Bay,Bus,49,21.0
9386,8,24-01-18,8:00,Kisii,shuttle,11,11.0
9386,6,24-01-18,8:00,Kisii,shuttle,11,11.0
9386,5,24-01-18,8:00,Kisii,shuttle,11,11.0
9389,7,24-01-18,7:50,Kisii,shuttle,11,11.0
9389,4,24-01-18,7:50,Kisii,shuttle,11,11.0
9389,5,24-01-18,7:50,Kisii,shuttle,11,11.0
9386,10,24-01-18,8:00,Kisii,shuttle,11,11.0
9389,1,24-01-18,7:50,Kisii,shuttle,11,11.0
9389,10,24-01-18,7:50,Kisii,shuttle,11,11.0
9389,9,24-01-18,7:50,Kisii,shuttle,11,11.0
9389,6,24-01-18,7:50,Kisii,shuttle,11,11.0
9389,8,24-01-18,7:50,Kisii,shuttle,11,11.0
9389,3,24-01-18,7:50,Kisii,shuttle,11,11.0
9389,2,24-01-18,7:50,Kisii,shuttle,11,11.0
9390,1,24-01-18,7:40,Kisii,shuttle,11,8.0
9323,1A,29-01-18,7:04,Keroka,Bus,49,4.0
9390,2,24-01-18,7:40,Kisii,shuttle,11,8.0
9390,1X,24-01-18,7:40,Kisii,shuttle,11,8.0
9318,6A,29-01-18,7:12,Migori,Bus,49,20.0
9390,10,24-01-18,7:40,Kisii,shuttle,11,8.0
9390,9,24-01-18,7:40,Kisii,shuttle,11,8.0
9313,5B,29-01-18,7:04,Homa Bay,Bus,49,18.0
9387,14A,29-01-18,7:14,Rongo,Bus,49,5.0
9313,15A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9313,14A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9387,25,29-01-18,7:14,Rongo,Bus,49,5.0
9313,13A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9313,12A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9387,24A,29-01-18,7:14,Rongo,Bus,49,5.0
9332,7A,29-01-18,7:08,Kehancha,Bus,49,5.0
9387,23A,29-01-18,7:14,Rongo,Bus,49,5.0
9322,22B,29-01-18,7:00,Rongo,Bus,49,2.0
9335,14A,29-01-18,7:15,Migori,Bus,49,11.0
9313,11A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9335,10A,29-01-18,7:15,Migori,Bus,49,11.0
9391,1A,29-01-18,7:06,Kijauri,Bus,49,2.0
9390,8,24-01-18,7:40,Kisii,shuttle,11,8.0
9392,4A,29-01-18,7:00,Sirare,Bus,49,6.0
9392,3A,29-01-18,7:00,Sirare,Bus,49,6.0
9392,9A,29-01-18,7:00,Sirare,Bus,49,6.0
9335,6B,29-01-18,7:15,Migori,Bus,49,11.0
9313,10A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9313,6A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9313,8A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9312,5A,29-01-18,7:08,Migori,Bus,49,14.0
9332,3B,29-01-18,7:08,Kehancha,Bus,49,5.0
9318,13B,29-01-18,7:12,Migori,Bus,49,20.0
9335,5A,29-01-18,7:15,Migori,Bus,49,11.0
9390,4,24-01-18,7:40,Kisii,shuttle,11,8.0
9313,9A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9313,7A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9321,9B,29-01-18,7:09,Homa Bay,Bus,49,21.0
9392,4B,29-01-18,7:00,Sirare,Bus,49,6.0
9332,12A,29-01-18,7:08,Kehancha,Bus,49,5.0
9332,11A,29-01-18,7:08,Kehancha,Bus,49,5.0
9390,3,24-01-18,7:40,Kisii,shuttle,11,8.0
9377,1,24-01-18,8:50,Kisii,shuttle,11,10.0
9394,2,24-01-18,7:30,Kisii,shuttle,11,7.0
9394,1,24-01-18,7:30,Kisii,shuttle,11,7.0
9395,20B,24-01-18,7:07,Kisii,Bus,49,8.0
9313,4A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9394,6,24-01-18,7:30,Kisii,shuttle,11,7.0
9394,5,24-01-18,7:30,Kisii,shuttle,11,7.0
9395,3A,24-01-18,7:07,Kisii,Bus,49,8.0
9394,7,24-01-18,7:30,Kisii,shuttle,11,7.0
9394,1X,24-01-18,7:30,Kisii,shuttle,11,7.0
9394,4,24-01-18,7:30,Kisii,shuttle,11,7.0
9317,21A,29-01-18,7:05,Rongo,Bus,49,7.0
9392,12A,29-01-18,7:00,Sirare,Bus,49,6.0
9335,11A,29-01-18,7:15,Migori,Bus,49,11.0
9312,9A,29-01-18,7:08,Migori,Bus,49,14.0
9335,4B,29-01-18,7:15,Migori,Bus,49,11.0
9396,7B,29-01-18,7:10,Rongo,Bus,49,1.0
9397,14A,29-01-18,7:09,Rongo,Bus,49,2.0
9397,4A,29-01-18,7:09,Rongo,Bus,49,2.0
9313,3A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9312,2B,29-01-18,7:08,Migori,Bus,49,14.0
9318,8B,29-01-18,7:12,Migori,Bus,49,20.0
9318,7B,29-01-18,7:12,Migori,Bus,49,20.0
9318,4B,29-01-18,7:12,Migori,Bus,49,20.0
9318,3B,29-01-18,7:12,Migori,Bus,49,20.0
9357,6B,29-01-18,19:07,Migori,Bus,49,5.0
9335,12A,29-01-18,7:15,Migori,Bus,49,11.0
9335,2B,29-01-18,7:15,Migori,Bus,49,11.0
9335,1B,29-01-18,7:15,Migori,Bus,49,11.0
9317,16B,29-01-18,7:05,Rongo,Bus,49,7.0
9392,2B,29-01-18,7:00,Sirare,Bus,49,6.0
9321,3B,29-01-18,7:09,Homa Bay,Bus,49,21.0
9317,8A,29-01-18,7:05,Rongo,Bus,49,7.0
9398,9B,29-01-18,7:08,Awendo,Bus,49,3.0
9313,5A,29-01-18,7:04,Homa Bay,Bus,49,18.0
9399,12A,29-01-18,7:14,Nyachenge,Bus,49,1.0
9398,10B,29-01-18,7:08,Awendo,Bus,49,3.0
